CA,ผลการวิเคราะห์,ระดับความเสี่ยง,ความน่าจะเป็น,คำอธิบายพฤติกรรม,แนวทางดำเนินการ,num_valid_months,ลักษณะการใช้ไฟฟ้า,TRSG,MRU
20018820315,ปกติ,ปานกลาง,0.5236224755780593,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F12101,FPRS0209
20018820319,ปกติ,ปานกลาง,0.9999159285853121,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F12102,FKBC0041
20018825426,ละเมิด,ปานกลาง,0.6019254710343286,พฤติกรรมมีแนวโน้มผิดปกติ,ส่งเจ้าหน้าที่ตรวจสอบ,6,ปัจจุบันยังใช้ไฟฟ้า,F02101,FCYP0221
20018829536,ละเมิด,ปานกลาง,0.6684518312367144,พฤติกรรมมีแนวโน้มผิดปกติ,ส่งเจ้าหน้าที่ตรวจสอบ,6,ปัจจุบันยังใช้ไฟฟ้า,F06101,FPCG0549
20018837397,ละเมิด,สูง,0.963858951107856,พฤติกรรมการใช้ไฟผิดปกติชัดเจน,ตรวจสอบภาคสนามทันที,6,ปัจจุบันยังใช้ไฟฟ้า,F08105,FKSM0053
20018848502,ปกติ,ปานกลาง,0.9882672796585659,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F13101,FNR20288
20018851262,ปกติ,ปานกลาง,0.9998265459692456,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F13101,FNR20111
20018854313,ละเมิด,สูง,0.9327526136466071,พฤติกรรมการใช้ไฟผิดปกติชัดเจน,ตรวจสอบภาคสนามทันที,6,ปัจจุบันยังใช้ไฟฟ้า,F10201,FCUP0012
20018863611,ละเมิด,สูง,0.7822048316084649,พฤติกรรมการใช้ไฟผิดปกติชัดเจน,ตรวจสอบภาคสนามทันที,6,ปัจจุบันยังใช้ไฟฟ้า,F04106,FSNM0016
20018866664,ปกติ,ปานกลาง,0.6300153964877074,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F15201,FWNK0237
20018875292,ปกติ,ปานกลาง,0.9619850845155831,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F06101,FPCG0115
20018885365,ปกติ,ปานกลาง,0.9998946618880437,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F12101,FPRS0132
20018887658,ปกติ,ปานกลาง,0.9983731476460169,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F06101,FPCG0138
20018890277,ปกติ,ปานกลาง,0.5682494741016264,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F08101,FBYI0083
20018897642,ปกติ,ปานกลาง,0.9993691162765738,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F13101,FNR20247
20018918281,ปกติ,ปานกลาง,0.822397261906103,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F01201,FNOS0073
20018919144,ปกติ,ปานกลาง,0.9999211764300882,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F04101,FSRN1041
20018931469,ปกติ,ปานกลาง,0.8354352973400176,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F04101,FSRN0455
20018935948,ปกติ,ปานกลาง,0.9997693923472626,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F07201,FSUN0328
20018939472,ปกติ,ปานกลาง,0.5430425042026461,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,3,ปัจจุบันยังใช้ไฟฟ้า,F02101,FCYP0661
20018940260,ปกติ,ปานกลาง,0.9990925836826815,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F10201,FCUP0009
20018944435,ปกติ,ปานกลาง,0.9996665690158776,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F01701,FNOT0135
20018945617,ปกติ,ปานกลาง,0.9997167225899117,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F01202,FKSS0006
20018948429,ปกติ,ปานกลาง,0.9989264495371102,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02101,FCYP0848
20018949123,ปกติ,ปานกลาง,0.9874663301307891,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR35639
20018956684,ปกติ,ปานกลาง,0.9987000792739958,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F08105,FKSM0013
20018958793,ปกติ,ปานกลาง,0.9881143927925439,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR35186
20018964411,ปกติ,ปานกลาง,0.9998034833868438,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F04101,FSRN0279
20018977311,ปกติ,ปานกลาง,0.9883883515764372,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F01701,FNOT0155
20018997638,ปกติ,ปานกลาง,0.9996792123033534,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02501,FBNG0317
20019006675,ละเมิด,ปานกลาง,0.5391985566810997,พฤติกรรมมีแนวโน้มผิดปกติ,ส่งเจ้าหน้าที่ตรวจสอบ,6,ปัจจุบันยังใช้ไฟฟ้า,F03101,FBRR0633
20019013402,ปกติ,ปานกลาง,0.999543991603892,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F06201,FPUI0212
20019014492,ปกติ,ปานกลาง,0.5666084191340938,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F03201,FKUM0145
20019015593,ปกติ,ปานกลาง,0.9675565700361811,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F03301,FKSA0074
20019022022,ปกติ,ปานกลาง,0.9996291050619794,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F03501,FLAM0359
20019025556,ปกติ,ปานกลาง,0.9140493020941314,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR35302
20019039269,ปกติ,ปานกลาง,0.9998211689538061,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F03501,FLAM0122
